score	winPercentage	nGames	pVal
1	0.575158	1264	0.000000050290
2	0.580696	1264	0.000000005269
3	0.586234	1264	0.000000000473
4	0.580696	1264	0.000000005269
5	0.570411	1264	0.000000307610
6	0.583861	1264	0.000000001354
7	0.600475	1264	0.000000000000
8	0.592563	1264	0.000000000025
9	0.617089	1264	0.000000000000
10	0.601266	1264	0.000000000000
11	0.617089	1264	0.000000000000
12	0.621835	1264	0.000000000000
13	0.633703	1264	0.000000000000
14	0.633703	1264	0.000000000000
15	0.643987	1264	0.000000000000
16	0.636076	1264	0.000000000000
17	0.637658	1264	0.000000000000
18	0.644778	1264	0.000000000000
19	0.647152	1264	0.000000000000
20	0.651899	1264	0.000000000000
21	0.653481	1264	0.000000000000
22	0.645570	1264	0.000000000000
23	0.655854	1264	0.000000000000
24	0.654272	1264	0.000000000000
25	0.655063	1264	0.000000000000
26	0.661392	1264	0.000000000000
27	0.669304	1264	0.000000000000
28	0.674051	1264	0.000000000000
29	0.674842	1264	0.000000000000
30	0.683544	1264	0.000000000000
31	0.693038	1264	0.000000000000
32	0.685127	1264	0.000000000000
33	0.688291	1264	0.000000000000
34	0.692247	1264	0.000000000000
35	0.706487	1264	0.000000000000
36	0.704905	1264	0.000000000000
37	0.704905	1264	0.000000000000
38	0.698576	1264	0.000000000000
39	0.700158	1264	0.000000000000
40	0.704114	1264	0.000000000000
41	0.706487	1264	0.000000000000
42	0.717563	1264	0.000000000000
43	0.706487	1264	0.000000000000
44	0.706487	1264	0.000000000000
45	0.715190	1264	0.000000000000
46	0.712025	1264	0.000000000000
47	0.704114	1264	0.000000000000
48	0.724684	1264	0.000000000000
49	0.717563	1264	0.000000000000
50	0.730222	1264	0.000000000000
51	0.723101	1264	0.000000000000
52	0.726266	1264	0.000000000000
53	0.731013	1264	0.000000000000
54	0.740506	1264	0.000000000000
55	0.742880	1264	0.000000000000
56	0.750791	1264	0.000000000000
57	0.748418	1264	0.000000000000
58	0.750000	1264	0.000000000000
59	0.758703	1264	0.000000000000
60	0.752373	1264	0.000000000000
61	0.763449	1264	0.000000000000
62	0.759494	1264	0.000000000000
63	0.761076	1264	0.000000000000
64	0.772943	1264	0.000000000000
65	0.769778	1264	0.000000000000
66	0.768987	1264	0.000000000000
67	0.780854	1264	0.000000000000
68	0.784019	1264	0.000000000000
69	0.783228	1264	0.000000000000
70	0.793513	1264	0.000000000000
71	0.790182	1263	0.000000000000
72	0.791601	1262	0.000000000000
73	0.801430	1259	0.000000000000
74	0.799841	1259	0.000000000000
75	0.814490	1256	0.000000000000
76	0.824841	1256	0.000000000000
77	0.833466	1255	0.000000000000
78	0.835737	1248	0.000000000000
79	0.829053	1246	0.000000000000
80	0.840964	1245	0.000000000000
81	0.847021	1242	0.000000000000
82	0.853560	1236	0.000000000000
83	0.867480	1230	0.000000000000
84	0.877668	1218	0.000000000000
85	0.882548	1209	0.000000000000
86	0.885260	1194	0.000000000000
87	0.890203	1184	0.000000000000
88	0.895726	1170	0.000000000000
89	0.904145	1158	0.000000000000
90	0.911504	1130	0.000000000000
91	0.915392	1111	0.000000000000
92	0.929630	1080	0.000000000000
93	0.928778	1039	0.000000000000
94	0.934263	1004	0.000000000000
95	0.945473	972	0.000000000000
96	0.940924	931	0.000000000000
97	0.951740	891	0.000000000000
98	0.958573	869	0.000000000000
99	0.965018	829	0.000000000000
100	0.961783	785	0.000000000000
101	0.963563	741	0.000000000000
102	0.962209	688	0.000000000000
103	0.967290	642	0.000000000000
104	0.965398	578	0.000000000000
105	0.960821	536	0.000000000000
106	0.965021	486	0.000000000000
107	0.968539	445	0.000000000000
108	0.959900	399	0.000000000000
109	0.975610	369	0.000000000000
110	0.975078	321	0.000000000000
111	0.986159	289	0.000000000000
112	0.976000	250	0.000000000000
113	0.976744	215	0.000000000000
114	0.989130	184	0.000000000000
115	0.974843	159	0.000000000000
116	0.985816	141	0.000000000000
117	0.983051	118	0.000000000000
118	0.958333	96	0.000000000000
119	0.987342	79	0.000000000000
120	1.000000	65	0.000000000000
121	0.982143	56	0.000000000000
122	1.000000	48	0.000000000000
123	1.000000	38	0.000000000004
124	1.000000	30	0.000000000931
125	1.000000	27	0.000000007451
126	1.000000	26	0.000000014901
127	0.956522	23	0.000002861023
128	1.000000	19	0.000001907349
129	0.928571	14	0.000915527344
130	1.000000	11	0.000488281250
131	1.000000	6	0.015625000000
132	1.000000	3	0.125000000000
133	1.000000	3	0.125000000000
134	1.000000	3	0.125000000000
135	1.000000	3	0.125000000000
136	1.000000	2	0.250000000000
137	1.000000	1	0.500000000000
