score	winPercentage	nGames	pVal
1	0.532418	1311	0.010154398534
2	0.529367	1311	0.017888452051
3	0.546148	1311	0.000456058761
4	0.549199	1311	0.000201776893
5	0.552250	1311	0.000085213278
6	0.545385	1311	0.000555156860
7	0.562929	1311	0.000002879221
8	0.548436	1311	0.000248484130
9	0.580473	1311	0.000000003086
10	0.580473	1311	0.000000003086
11	0.596491	1311	0.000000000001
12	0.587338	1311	0.000000000137
13	0.589626	1311	0.000000000046
14	0.577422	1311	0.000000011374
15	0.571320	1311	0.000000133493
16	0.586575	1311	0.000000000196
17	0.605645	1311	0.000000000000
18	0.609458	1311	0.000000000000
19	0.620137	1311	0.000000000000
20	0.617849	1311	0.000000000000
21	0.633105	1311	0.000000000000
22	0.626240	1311	0.000000000000
23	0.640732	1311	0.000000000000
24	0.635393	1311	0.000000000000
25	0.625477	1311	0.000000000000
26	0.641495	1311	0.000000000000
27	0.643783	1311	0.000000000000
28	0.646834	1311	0.000000000000
29	0.636156	1311	0.000000000000
30	0.657513	1311	0.000000000000
31	0.649123	1311	0.000000000000
32	0.650648	1311	0.000000000000
33	0.654462	1311	0.000000000000
34	0.654462	1311	0.000000000000
35	0.654462	1311	0.000000000000
36	0.640732	1311	0.000000000000
37	0.659039	1311	0.000000000000
38	0.651411	1311	0.000000000000
39	0.665904	1311	0.000000000000
40	0.658276	1311	0.000000000000
41	0.675057	1311	0.000000000000
42	0.664378	1311	0.000000000000
43	0.678871	1311	0.000000000000
44	0.678871	1311	0.000000000000
45	0.684973	1311	0.000000000000
46	0.691076	1311	0.000000000000
47	0.695652	1311	0.000000000000
48	0.700229	1311	0.000000000000
49	0.703280	1311	0.000000000000
50	0.699466	1311	0.000000000000
51	0.709382	1311	0.000000000000
52	0.710145	1311	0.000000000000
53	0.711670	1311	0.000000000000
54	0.729977	1311	0.000000000000
55	0.730740	1311	0.000000000000
56	0.736079	1311	0.000000000000
57	0.728452	1311	0.000000000000
58	0.746758	1311	0.000000000000
59	0.747521	1311	0.000000000000
60	0.747521	1311	0.000000000000
61	0.755149	1311	0.000000000000
62	0.762777	1311	0.000000000000
63	0.769641	1311	0.000000000000
64	0.766590	1311	0.000000000000
65	0.767353	1311	0.000000000000
66	0.774981	1311	0.000000000000
67	0.771930	1311	0.000000000000
68	0.771930	1311	0.000000000000
69	0.771167	1311	0.000000000000
70	0.783371	1311	0.000000000000
71	0.794050	1311	0.000000000000
72	0.792525	1311	0.000000000000
73	0.797101	1311	0.000000000000
74	0.797864	1311	0.000000000000
75	0.793288	1311	0.000000000000
76	0.791444	1309	0.000000000000
77	0.807487	1309	0.000000000000
78	0.808869	1308	0.000000000000
79	0.822494	1307	0.000000000000
80	0.834609	1306	0.000000000000
81	0.834483	1305	0.000000000000
82	0.843678	1305	0.000000000000
83	0.845503	1301	0.000000000000
84	0.842105	1292	0.000000000000
85	0.854914	1282	0.000000000000
86	0.857704	1272	0.000000000000
87	0.875693	1263	0.000000000000
88	0.871611	1254	0.000000000000
89	0.882496	1234	0.000000000000
90	0.889256	1210	0.000000000000
91	0.895222	1193	0.000000000000
92	0.902377	1178	0.000000000000
93	0.906736	1158	0.000000000000
94	0.907556	1125	0.000000000000
95	0.906022	1096	0.000000000000
96	0.912464	1051	0.000000000000
97	0.915020	1012	0.000000000000
98	0.926425	965	0.000000000000
99	0.931818	924	0.000000000000
100	0.937788	868	0.000000000000
101	0.929630	810	0.000000000000
102	0.943347	759	0.000000000000
103	0.942657	715	0.000000000000
104	0.944611	668	0.000000000000
105	0.948052	616	0.000000000000
106	0.948276	580	0.000000000000
107	0.953618	539	0.000000000000
108	0.951710	497	0.000000000000
109	0.958515	458	0.000000000000
110	0.946731	413	0.000000000000
111	0.955556	360	0.000000000000
112	0.952381	315	0.000000000000
113	0.956835	278	0.000000000000
114	0.955285	246	0.000000000000
115	0.959276	221	0.000000000000
116	0.979487	195	0.000000000000
117	0.969136	162	0.000000000000
118	0.979310	145	0.000000000000
119	0.960630	127	0.000000000000
120	0.991525	118	0.000000000000
121	0.989899	99	0.000000000000
122	0.987805	82	0.000000000000
123	0.986301	73	0.000000000000
124	0.982456	57	0.000000000000
125	0.979167	48	0.000000000000
126	0.974359	39	0.000000000073
127	1.000000	35	0.000000000029
128	1.000000	29	0.000000001863
129	0.961538	26	0.000000402331
130	0.950000	20	0.000020027161
131	0.944444	18	0.000072479248
132	0.923077	13	0.001708984375
133	1.000000	10	0.000976562500
134	1.000000	9	0.001953125000
135	1.000000	8	0.003906250000
136	0.857143	7	0.062500000000
137	1.000000	5	0.031250000000
138	1.000000	4	0.062500000000
139	1.000000	2	0.250000000000
140	1.000000	1	0.500000000000
141	1.000000	1	0.500000000000
142	1.000000	1	0.500000000000
143	1.000000	1	0.500000000000
144	1.000000	1	0.500000000000
