score	winPercentage	nGames	pVal
1	0.572693	791	0.000024535067
2	0.567636	791	0.000080259852
3	0.570164	791	0.000044813579
4	0.573957	791	0.000018020414
5	0.597977	791	0.000000019807
6	0.582807	791	0.000001808275
7	0.590392	791	0.000000207309
8	0.586599	791	0.000000626302
9	0.586599	791	0.000000626302
10	0.595449	791	0.000000044218
11	0.601770	791	0.000000005715
12	0.608091	791	0.000000000650
13	0.613148	791	0.000000000104
14	0.625790	791	0.000000000001
15	0.632111	791	0.000000000000
16	0.629583	791	0.000000000000
17	0.638432	791	0.000000000000
18	0.621997	791	0.000000000003
19	0.627054	791	0.000000000000
20	0.615676	791	0.000000000040
21	0.620733	791	0.000000000006
22	0.633375	791	0.000000000000
23	0.648546	791	0.000000000000
24	0.646018	791	0.000000000000
25	0.666245	791	0.000000000000
26	0.656131	791	0.000000000000
27	0.682680	791	0.000000000000
28	0.667509	791	0.000000000000
29	0.672566	791	0.000000000000
30	0.668774	791	0.000000000000
31	0.686473	791	0.000000000000
32	0.680152	791	0.000000000000
33	0.676359	791	0.000000000000
34	0.677623	791	0.000000000000
35	0.683944	791	0.000000000000
36	0.691530	791	0.000000000000
37	0.687737	791	0.000000000000
38	0.700379	791	0.000000000000
39	0.702908	791	0.000000000000
40	0.707965	791	0.000000000000
41	0.697851	791	0.000000000000
42	0.711757	791	0.000000000000
43	0.724399	791	0.000000000000
44	0.728192	791	0.000000000000
45	0.739570	791	0.000000000000
46	0.730721	791	0.000000000000
47	0.730721	791	0.000000000000
48	0.740834	791	0.000000000000
49	0.738306	791	0.000000000000
50	0.753477	791	0.000000000000
51	0.740834	791	0.000000000000
52	0.747155	791	0.000000000000
53	0.762326	791	0.000000000000
54	0.774968	791	0.000000000000
55	0.767383	791	0.000000000000
56	0.776233	791	0.000000000000
57	0.766119	791	0.000000000000
58	0.777497	791	0.000000000000
59	0.777497	791	0.000000000000
60	0.774968	791	0.000000000000
61	0.788875	791	0.000000000000
62	0.786346	791	0.000000000000
63	0.800253	791	0.000000000000
64	0.792668	791	0.000000000000
65	0.802781	791	0.000000000000
66	0.802781	791	0.000000000000
67	0.804046	791	0.000000000000
68	0.816688	791	0.000000000000
69	0.800253	791	0.000000000000
70	0.821745	791	0.000000000000
71	0.822785	790	0.000000000000
72	0.839037	789	0.000000000000
73	0.836294	788	0.000000000000
74	0.844784	786	0.000000000000
75	0.850765	784	0.000000000000
76	0.845269	782	0.000000000000
77	0.857326	778	0.000000000000
78	0.856404	773	0.000000000000
79	0.861619	766	0.000000000000
80	0.866402	756	0.000000000000
81	0.871314	746	0.000000000000
82	0.883152	736	0.000000000000
83	0.881706	727	0.000000000000
84	0.885315	715	0.000000000000
85	0.888889	702	0.000000000000
86	0.910557	682	0.000000000000
87	0.894100	661	0.000000000000
88	0.910798	639	0.000000000000
89	0.921697	613	0.000000000000
90	0.925043	587	0.000000000000
91	0.927928	555	0.000000000000
92	0.929658	526	0.000000000000
93	0.931590	497	0.000000000000
94	0.937634	465	0.000000000000
95	0.940639	438	0.000000000000
96	0.940887	406	0.000000000000
97	0.953003	383	0.000000000000
98	0.954930	355	0.000000000000
99	0.955357	336	0.000000000000
100	0.950658	304	0.000000000000
101	0.971014	276	0.000000000000
102	0.967078	243	0.000000000000
103	0.972851	221	0.000000000000
104	0.978836	189	0.000000000000
105	0.982456	171	0.000000000000
106	0.986755	151	0.000000000000
107	0.976562	128	0.000000000000
108	0.973214	112	0.000000000000
109	0.980198	101	0.000000000000
110	0.977273	88	0.000000000000
111	0.972603	73	0.000000000000
112	0.984127	63	0.000000000000
113	0.982456	57	0.000000000000
114	0.978261	46	0.000000000001
115	1.000000	41	0.000000000000
116	0.962963	27	0.000000208616
117	0.909091	22	0.000060558319
118	0.882353	17	0.001174926758
119	0.866667	15	0.003692626953
120	0.800000	10	0.054687500000
121	0.500000	4	0.687500000000
122	0.500000	2	0.750000000000
123	0.000000	2	1.000000000000
124	0.000000	2	1.000000000000
125	0.000000	2	1.000000000000
126	0.500000	2	0.750000000000
127	0.500000	2	0.750000000000
128	0.500000	2	0.750000000000
129	0.500000	2	0.750000000000
130	1.000000	2	0.250000000000
131	1.000000	2	0.250000000000
132	1.000000	1	0.500000000000
133	1.000000	1	0.500000000000
