score	winPercentage	nGames	pVal
1	0.538095	1260	0.003709636070
2	0.530159	1260	0.017284544725
3	0.565873	1260	0.000001622081
4	0.557937	1260	0.000021645920
5	0.580952	1260	0.000000004993
6	0.583333	1260	0.000000001805
7	0.594444	1260	0.000000000011
8	0.608730	1260	0.000000000000
9	0.600000	1260	0.000000000001
10	0.605556	1260	0.000000000000
11	0.611905	1260	0.000000000000
12	0.616667	1260	0.000000000000
13	0.603968	1260	0.000000000000
14	0.610317	1260	0.000000000000
15	0.606349	1260	0.000000000000
16	0.609524	1260	0.000000000000
17	0.608730	1260	0.000000000000
18	0.608730	1260	0.000000000000
19	0.616667	1260	0.000000000000
20	0.625397	1260	0.000000000000
21	0.629365	1260	0.000000000000
22	0.645238	1260	0.000000000000
23	0.643651	1260	0.000000000000
24	0.638889	1260	0.000000000000
25	0.642857	1260	0.000000000000
26	0.652381	1260	0.000000000000
27	0.655556	1260	0.000000000000
28	0.660317	1260	0.000000000000
29	0.666667	1260	0.000000000000
30	0.672222	1260	0.000000000000
31	0.678571	1260	0.000000000000
32	0.673810	1260	0.000000000000
33	0.676190	1260	0.000000000000
34	0.682540	1260	0.000000000000
35	0.693651	1260	0.000000000000
36	0.690476	1260	0.000000000000
37	0.714286	1260	0.000000000000
38	0.706349	1260	0.000000000000
39	0.711111	1260	0.000000000000
40	0.721429	1260	0.000000000000
41	0.719048	1260	0.000000000000
42	0.719841	1260	0.000000000000
43	0.720635	1260	0.000000000000
44	0.721429	1260	0.000000000000
45	0.725397	1260	0.000000000000
46	0.726984	1260	0.000000000000
47	0.737302	1260	0.000000000000
48	0.733333	1260	0.000000000000
49	0.740476	1260	0.000000000000
50	0.742063	1260	0.000000000000
51	0.746825	1260	0.000000000000
52	0.757143	1260	0.000000000000
53	0.757937	1260	0.000000000000
54	0.763492	1260	0.000000000000
55	0.764286	1260	0.000000000000
56	0.776190	1260	0.000000000000
57	0.782540	1260	0.000000000000
58	0.782540	1260	0.000000000000
59	0.790476	1260	0.000000000000
60	0.783333	1260	0.000000000000
61	0.788095	1260	0.000000000000
62	0.788889	1260	0.000000000000
63	0.795238	1260	0.000000000000
64	0.809524	1260	0.000000000000
65	0.813492	1260	0.000000000000
66	0.816667	1260	0.000000000000
67	0.823810	1260	0.000000000000
68	0.826190	1260	0.000000000000
69	0.821287	1259	0.000000000000
70	0.826052	1259	0.000000000000
71	0.826847	1259	0.000000000000
72	0.845115	1259	0.000000000000
73	0.850675	1259	0.000000000000
74	0.858618	1259	0.000000000000
75	0.863057	1256	0.000000000000
76	0.868631	1256	0.000000000000
77	0.873206	1254	0.000000000000
78	0.870607	1252	0.000000000000
79	0.881600	1250	0.000000000000
80	0.878226	1240	0.000000000000
81	0.889968	1236	0.000000000000
82	0.886086	1229	0.000000000000
83	0.898515	1212	0.000000000000
84	0.906511	1198	0.000000000000
85	0.909091	1188	0.000000000000
86	0.904274	1170	0.000000000000
87	0.911993	1159	0.000000000000
88	0.920635	1134	0.000000000000
89	0.918699	1107	0.000000000000
90	0.929630	1080	0.000000000000
91	0.928230	1045	0.000000000000
92	0.933925	1014	0.000000000000
93	0.940041	984	0.000000000000
94	0.940362	939	0.000000000000
95	0.953125	896	0.000000000000
96	0.948956	862	0.000000000000
97	0.957869	807	0.000000000000
98	0.962963	756	0.000000000000
99	0.967832	715	0.000000000000
100	0.958652	653	0.000000000000
101	0.955954	613	0.000000000000
102	0.956294	572	0.000000000000
103	0.969811	530	0.000000000000
104	0.973523	491	0.000000000000
105	0.975501	449	0.000000000000
106	0.985437	412	0.000000000000
107	0.983957	374	0.000000000000
108	0.979290	338	0.000000000000
109	0.983278	299	0.000000000000
110	0.976923	260	0.000000000000
111	0.977679	224	0.000000000000
112	0.984694	196	0.000000000000
113	0.988024	167	0.000000000000
114	0.993243	148	0.000000000000
115	0.969466	131	0.000000000000
116	0.982456	114	0.000000000000
117	0.990099	101	0.000000000000
118	0.988764	89	0.000000000000
119	0.986111	72	0.000000000000
120	0.983333	60	0.000000000000
121	0.980000	50	0.000000000000
122	0.975610	41	0.000000000019
123	0.970588	34	0.000000002037
124	0.966667	30	0.000000028871
125	0.956522	23	0.000002861023
126	0.952381	21	0.000010490417
127	0.947368	19	0.000038146973
128	0.944444	18	0.000072479248
129	0.937500	16	0.000259399414
130	1.000000	14	0.000061035156
131	1.000000	12	0.000244140625
132	1.000000	11	0.000488281250
133	1.000000	8	0.003906250000
134	1.000000	4	0.062500000000
135	1.000000	3	0.125000000000
136	1.000000	3	0.125000000000
137	1.000000	3	0.125000000000
138	1.000000	3	0.125000000000
139	1.000000	2	0.250000000000
140	1.000000	2	0.250000000000
141	1.000000	1	0.500000000000
142	1.000000	1	0.500000000000
143	1.000000	1	0.500000000000
144	1.000000	1	0.500000000000
145	1.000000	1	0.500000000000
146	1.000000	1	0.500000000000
147	1.000000	1	0.500000000000
148	1.000000	1	0.500000000000
149	1.000000	1	0.500000000000
150	1.000000	1	0.500000000000
151	1.000000	1	0.500000000000
152	1.000000	1	0.500000000000
