score	winPercentage	nGames	pVal
1	0.506405	1171	0.341235095672
2	0.508113	1171	0.299450027956
3	0.520922	1171	0.080339726412
4	0.541418	1171	0.002502111047
5	0.551665	1171	0.000224421232
6	0.559351	1171	0.000027052670
7	0.555935	1171	0.000071590058
8	0.563621	1171	0.000007440152
9	0.572161	1171	0.000000438149
10	0.577284	1171	0.000000068149
11	0.590094	1171	0.000000000380
12	0.589240	1171	0.000000000550
13	0.598634	1171	0.000000000008
14	0.608027	1171	0.000000000000
15	0.619983	1171	0.000000000000
16	0.629377	1171	0.000000000000
17	0.625107	1171	0.000000000000
18	0.631939	1171	0.000000000000
19	0.633646	1171	0.000000000000
20	0.619983	1171	0.000000000000
21	0.637062	1171	0.000000000000
22	0.642186	1171	0.000000000000
23	0.639624	1171	0.000000000000
24	0.625107	1171	0.000000000000
25	0.631939	1171	0.000000000000
26	0.630231	1171	0.000000000000
27	0.632792	1171	0.000000000000
28	0.632792	1171	0.000000000000
29	0.632792	1171	0.000000000000
30	0.651580	1171	0.000000000000
31	0.647310	1171	0.000000000000
32	0.654996	1171	0.000000000000
33	0.662681	1171	0.000000000000
34	0.669513	1171	0.000000000000
35	0.674637	1171	0.000000000000
36	0.679761	1171	0.000000000000
37	0.678907	1171	0.000000000000
38	0.684031	1171	0.000000000000
39	0.690009	1171	0.000000000000
40	0.690009	1171	0.000000000000
41	0.683177	1171	0.000000000000
42	0.703672	1171	0.000000000000
43	0.696840	1171	0.000000000000
44	0.708796	1171	0.000000000000
45	0.716482	1171	0.000000000000
46	0.708796	1171	0.000000000000
47	0.718190	1171	0.000000000000
48	0.713066	1171	0.000000000000
49	0.709650	1171	0.000000000000
50	0.718190	1171	0.000000000000
51	0.722459	1171	0.000000000000
52	0.734415	1171	0.000000000000
53	0.733561	1171	0.000000000000
54	0.744663	1171	0.000000000000
55	0.748933	1171	0.000000000000
56	0.754910	1171	0.000000000000
57	0.760888	1171	0.000000000000
58	0.757472	1171	0.000000000000
59	0.761742	1171	0.000000000000
60	0.761742	1171	0.000000000000
61	0.772844	1171	0.000000000000
62	0.768574	1171	0.000000000000
63	0.771136	1171	0.000000000000
64	0.771136	1171	0.000000000000
65	0.770282	1171	0.000000000000
66	0.772844	1171	0.000000000000
67	0.774552	1171	0.000000000000
68	0.769428	1171	0.000000000000
69	0.776260	1171	0.000000000000
70	0.780529	1171	0.000000000000
71	0.786507	1171	0.000000000000
72	0.777114	1171	0.000000000000
73	0.784799	1171	0.000000000000
74	0.793339	1171	0.000000000000
75	0.794193	1171	0.000000000000
76	0.794193	1171	0.000000000000
77	0.795901	1171	0.000000000000
78	0.797609	1171	0.000000000000
79	0.810418	1171	0.000000000000
80	0.804441	1171	0.000000000000
81	0.811272	1171	0.000000000000
82	0.810418	1171	0.000000000000
83	0.812126	1171	0.000000000000
84	0.817250	1171	0.000000000000
85	0.829915	1170	0.000000000000
86	0.829915	1170	0.000000000000
87	0.831336	1168	0.000000000000
88	0.840617	1167	0.000000000000
89	0.837189	1167	0.000000000000
90	0.843053	1166	0.000000000000
91	0.838765	1166	0.000000000000
92	0.848069	1165	0.000000000000
93	0.848667	1163	0.000000000000
94	0.862188	1161	0.000000000000
95	0.859983	1157	0.000000000000
96	0.865917	1156	0.000000000000
97	0.876307	1148	0.000000000000
98	0.873473	1146	0.000000000000
99	0.874561	1140	0.000000000000
100	0.886344	1135	0.000000000000
101	0.891964	1120	0.000000000000
102	0.901089	1102	0.000000000000
103	0.904147	1085	0.000000000000
104	0.909006	1066	0.000000000000
105	0.910391	1049	0.000000000000
106	0.913424	1028	0.000000000000
107	0.913655	996	0.000000000000
108	0.923156	976	0.000000000000
109	0.930672	952	0.000000000000
110	0.932745	907	0.000000000000
111	0.940909	880	0.000000000000
112	0.940898	846	0.000000000000
113	0.946979	811	0.000000000000
114	0.957031	768	0.000000000000
115	0.953425	730	0.000000000000
116	0.951149	696	0.000000000000
117	0.953271	642	0.000000000000
118	0.949180	610	0.000000000000
119	0.951872	561	0.000000000000
120	0.944656	524	0.000000000000
121	0.947699	478	0.000000000000
122	0.941176	442	0.000000000000
123	0.951899	395	0.000000000000
124	0.957983	357	0.000000000000
125	0.965839	322	0.000000000000
126	0.967742	279	0.000000000000
127	0.968750	256	0.000000000000
128	0.969697	231	0.000000000000
129	0.979381	194	0.000000000000
130	0.963636	165	0.000000000000
131	0.964029	139	0.000000000000
132	0.959677	124	0.000000000000
133	0.990099	101	0.000000000000
134	0.988235	85	0.000000000000
135	0.971014	69	0.000000000000
136	0.964912	57	0.000000000000
137	0.943396	53	0.000000000003
138	0.977778	45	0.000000000001
139	0.951220	41	0.000000000392
140	0.944444	36	0.000000009706
141	0.966667	30	0.000000028871
142	0.954545	22	0.000005483627
143	0.900000	20	0.000201225281
144	0.941176	17	0.000137329102
145	0.923077	13	0.001708984375
146	0.909091	11	0.005859375000
147	1.000000	9	0.001953125000
148	1.000000	4	0.062500000000
149	1.000000	4	0.062500000000
150	1.000000	3	0.125000000000
151	1.000000	3	0.125000000000
152	1.000000	3	0.125000000000
153	1.000000	2	0.250000000000
154	1.000000	2	0.250000000000
