score	winPercentage	nGames	pVal
1	0.518403	1277	0.098994244310
2	0.520752	1277	0.072799128094
3	0.548943	1277	0.000257834129
4	0.545810	1277	0.000580828696
5	0.577917	1277	0.000000014153
6	0.576351	1277	0.000000026790
7	0.583399	1277	0.000000001375
8	0.577917	1277	0.000000014153
9	0.602976	1277	0.000000000000
10	0.581832	1277	0.000000002719
11	0.586531	1277	0.000000000338
12	0.608457	1277	0.000000000000
13	0.601410	1277	0.000000000000
14	0.613156	1277	0.000000000000
15	0.614722	1277	0.000000000000
16	0.633516	1277	0.000000000000
17	0.636648	1277	0.000000000000
18	0.638998	1277	0.000000000000
19	0.643696	1277	0.000000000000
20	0.645262	1277	0.000000000000
21	0.642130	1277	0.000000000000
22	0.651527	1277	0.000000000000
23	0.657009	1277	0.000000000000
24	0.662490	1277	0.000000000000
25	0.672670	1277	0.000000000000
26	0.667189	1277	0.000000000000
27	0.672670	1277	0.000000000000
28	0.670321	1277	0.000000000000
29	0.662490	1277	0.000000000000
30	0.678935	1277	0.000000000000
31	0.687549	1277	0.000000000000
32	0.682067	1277	0.000000000000
33	0.682850	1277	0.000000000000
34	0.691464	1277	0.000000000000
35	0.701644	1277	0.000000000000
36	0.695380	1277	0.000000000000
37	0.696946	1277	0.000000000000
38	0.704777	1277	0.000000000000
39	0.700861	1277	0.000000000000
40	0.698512	1277	0.000000000000
41	0.715740	1277	0.000000000000
42	0.711825	1277	0.000000000000
43	0.715740	1277	0.000000000000
44	0.724354	1277	0.000000000000
45	0.715740	1277	0.000000000000
46	0.722788	1277	0.000000000000
47	0.725137	1277	0.000000000000
48	0.729052	1277	0.000000000000
49	0.735317	1277	0.000000000000
50	0.738449	1277	0.000000000000
51	0.743148	1277	0.000000000000
52	0.758027	1277	0.000000000000
53	0.764291	1277	0.000000000000
54	0.762725	1277	0.000000000000
55	0.769773	1277	0.000000000000
56	0.780736	1277	0.000000000000
57	0.765857	1277	0.000000000000
58	0.779170	1277	0.000000000000
59	0.776038	1277	0.000000000000
60	0.775255	1277	0.000000000000
61	0.789350	1277	0.000000000000
62	0.794832	1277	0.000000000000
63	0.808144	1277	0.000000000000
64	0.805012	1277	0.000000000000
65	0.808927	1277	0.000000000000
66	0.807361	1277	0.000000000000
67	0.798747	1277	0.000000000000
68	0.816614	1276	0.000000000000
69	0.819749	1276	0.000000000000
70	0.827586	1276	0.000000000000
71	0.824451	1276	0.000000000000
72	0.830588	1275	0.000000000000
73	0.831108	1273	0.000000000000
74	0.837392	1273	0.000000000000
75	0.843972	1269	0.000000000000
76	0.838990	1267	0.000000000000
77	0.844392	1266	0.000000000000
78	0.850000	1260	0.000000000000
79	0.863166	1257	0.000000000000
80	0.859425	1252	0.000000000000
81	0.866987	1248	0.000000000000
82	0.870161	1240	0.000000000000
83	0.879675	1230	0.000000000000
84	0.880658	1215	0.000000000000
85	0.884167	1200	0.000000000000
86	0.887490	1191	0.000000000000
87	0.895230	1174	0.000000000000
88	0.901739	1150	0.000000000000
89	0.899287	1122	0.000000000000
90	0.908587	1083	0.000000000000
91	0.912961	1057	0.000000000000
92	0.910156	1024	0.000000000000
93	0.923780	984	0.000000000000
94	0.925611	941	0.000000000000
95	0.932447	903	0.000000000000
96	0.941860	860	0.000000000000
97	0.930233	817	0.000000000000
98	0.933680	769	0.000000000000
99	0.932039	721	0.000000000000
100	0.926426	666	0.000000000000
101	0.934189	623	0.000000000000
102	0.936731	569	0.000000000000
103	0.941065	526	0.000000000000
104	0.943396	477	0.000000000000
105	0.954751	442	0.000000000000
106	0.936118	407	0.000000000000
107	0.943243	370	0.000000000000
108	0.946541	318	0.000000000000
109	0.949275	276	0.000000000000
110	0.942623	244	0.000000000000
111	0.962085	211	0.000000000000
112	0.971751	177	0.000000000000
113	0.955696	158	0.000000000000
114	0.942857	140	0.000000000000
115	0.957627	118	0.000000000000
116	0.960784	102	0.000000000000
117	0.945652	92	0.000000000000
118	0.960526	76	0.000000000000
119	0.967742	62	0.000000000000
120	0.957447	47	0.000000000008
121	0.925000	40	0.000000009733
122	0.942857	35	0.000000018365
123	0.928571	28	0.000001516193
124	0.925926	27	0.000002823770
125	0.952381	21	0.000010490417
126	0.928571	14	0.000915527344
127	0.888889	9	0.019531250000
128	1.000000	9	0.001953125000
129	0.857143	7	0.062500000000
130	1.000000	6	0.015625000000
131	0.833333	6	0.109375000000
132	1.000000	6	0.015625000000
133	0.800000	5	0.187500000000
134	1.000000	5	0.031250000000
135	1.000000	5	0.031250000000
136	1.000000	4	0.062500000000
137	1.000000	4	0.062500000000
138	1.000000	4	0.062500000000
139	1.000000	3	0.125000000000
140	1.000000	3	0.125000000000
141	1.000000	1	0.500000000000
