score	winPercentage	nGames	pVal
1	0.558352	1311	0.000013201751
2	0.563692	1311	0.000002210674
3	0.569031	1311	0.000000319802
4	0.583524	1311	0.000000000798
5	0.575133	1311	0.000000029299
6	0.586575	1311	0.000000000196
7	0.583524	1311	0.000000000798
8	0.591915	1311	0.000000000015
9	0.594203	1311	0.000000000005
10	0.601831	1311	0.000000000000
11	0.613272	1311	0.000000000000
12	0.610221	1311	0.000000000000
13	0.622426	1311	0.000000000000
14	0.623951	1311	0.000000000000
15	0.632342	1311	0.000000000000
16	0.628528	1311	0.000000000000
17	0.649123	1311	0.000000000000
18	0.639969	1311	0.000000000000
19	0.637681	1311	0.000000000000
20	0.649123	1311	0.000000000000
21	0.656751	1311	0.000000000000
22	0.657513	1311	0.000000000000
23	0.662090	1311	0.000000000000
24	0.658276	1311	0.000000000000
25	0.677346	1311	0.000000000000
26	0.672769	1311	0.000000000000
27	0.678871	1311	0.000000000000
28	0.678108	1311	0.000000000000
29	0.675820	1311	0.000000000000
30	0.679634	1311	0.000000000000
31	0.681159	1311	0.000000000000
32	0.688024	1311	0.000000000000
33	0.680397	1311	0.000000000000
34	0.692601	1311	0.000000000000
35	0.684211	1311	0.000000000000
36	0.688787	1311	0.000000000000
37	0.695652	1311	0.000000000000
38	0.706331	1311	0.000000000000
39	0.703280	1311	0.000000000000
40	0.704043	1311	0.000000000000
41	0.722349	1311	0.000000000000
42	0.717010	1311	0.000000000000
43	0.714722	1311	0.000000000000
44	0.716247	1311	0.000000000000
45	0.717010	1311	0.000000000000
46	0.728452	1311	0.000000000000
47	0.724638	1311	0.000000000000
48	0.723112	1311	0.000000000000
49	0.739130	1311	0.000000000000
50	0.739130	1311	0.000000000000
51	0.744470	1311	0.000000000000
52	0.754386	1311	0.000000000000
53	0.762777	1311	0.000000000000
54	0.763539	1311	0.000000000000
55	0.760488	1311	0.000000000000
56	0.762777	1311	0.000000000000
57	0.764302	1311	0.000000000000
58	0.768879	1311	0.000000000000
59	0.764302	1311	0.000000000000
60	0.781083	1311	0.000000000000
61	0.777269	1311	0.000000000000
62	0.788711	1311	0.000000000000
63	0.790999	1311	0.000000000000
64	0.793288	1311	0.000000000000
65	0.799390	1311	0.000000000000
66	0.795576	1311	0.000000000000
67	0.792525	1311	0.000000000000
68	0.797101	1311	0.000000000000
69	0.807780	1311	0.000000000000
70	0.808397	1310	0.000000000000
71	0.809924	1310	0.000000000000
72	0.815126	1309	0.000000000000
73	0.805959	1309	0.000000000000
74	0.815890	1309	0.000000000000
75	0.824159	1308	0.000000000000
76	0.826453	1308	0.000000000000
77	0.835375	1306	0.000000000000
78	0.835375	1306	0.000000000000
79	0.847393	1304	0.000000000000
80	0.845859	1304	0.000000000000
81	0.848578	1301	0.000000000000
82	0.844615	1300	0.000000000000
83	0.845027	1297	0.000000000000
84	0.855598	1295	0.000000000000
85	0.857143	1295	0.000000000000
86	0.867339	1289	0.000000000000
87	0.874126	1287	0.000000000000
88	0.884194	1278	0.000000000000
89	0.890995	1266	0.000000000000
90	0.895032	1248	0.000000000000
91	0.903955	1239	0.000000000000
92	0.906557	1220	0.000000000000
93	0.913261	1199	0.000000000000
94	0.920784	1174	0.000000000000
95	0.923345	1148	0.000000000000
96	0.929348	1104	0.000000000000
97	0.933023	1075	0.000000000000
98	0.937560	1041	0.000000000000
99	0.934608	994	0.000000000000
100	0.941799	945	0.000000000000
101	0.939024	902	0.000000000000
102	0.941107	849	0.000000000000
103	0.941029	797	0.000000000000
104	0.950269	744	0.000000000000
105	0.950725	690	0.000000000000
106	0.960191	628	0.000000000000
107	0.964912	570	0.000000000000
108	0.967308	520	0.000000000000
109	0.964211	475	0.000000000000
110	0.967442	430	0.000000000000
111	0.957560	377	0.000000000000
112	0.959064	342	0.000000000000
113	0.958466	313	0.000000000000
114	0.974638	276	0.000000000000
115	0.982379	227	0.000000000000
116	0.965517	203	0.000000000000
117	0.962366	186	0.000000000000
118	0.975155	161	0.000000000000
119	0.979167	144	0.000000000000
120	0.967742	124	0.000000000000
121	0.970588	102	0.000000000000
122	0.967391	92	0.000000000000
123	0.950000	80	0.000000000000
124	0.924242	66	0.000000000000
125	0.932203	59	0.000000000001
126	0.924528	53	0.000000000035
127	0.933333	45	0.000000000433
128	0.909091	33	0.000000700587
129	0.846154	26	0.000266760588
130	0.900000	20	0.000201225281
131	0.875000	16	0.002090454102
132	0.818182	11	0.032714843750
133	0.900000	10	0.010742187500
134	0.875000	8	0.035156250000
135	0.875000	8	0.035156250000
136	0.833333	6	0.109375000000
137	0.800000	5	0.187500000000
138	0.750000	4	0.312500000000
139	0.666667	3	0.500000000000
140	0.500000	2	0.750000000000
141	0.000000	1	1.000000000000
142	0.000000	1	1.000000000000
143	0.000000	1	1.000000000000
144	1.000000	1	0.500000000000
