score	winPercentage	nGames	pVal
1	0.543762	1074	0.002260271991
2	0.540968	1074	0.003954165266
3	0.533520	1074	0.015113258413
4	0.551210	1074	0.000436382899
5	0.558659	1074	0.000067195907
6	0.573557	1074	0.000000797669
7	0.571695	1074	0.000001461075
8	0.575419	1074	0.000000429130
9	0.596834	1074	0.000000000118
10	0.604283	1074	0.000000000004
11	0.598696	1074	0.000000000053
12	0.609870	1074	0.000000000000
13	0.606145	1074	0.000000000002
14	0.595903	1074	0.000000000176
15	0.607076	1074	0.000000000001
16	0.605214	1074	0.000000000003
17	0.615456	1074	0.000000000000
18	0.624767	1074	0.000000000000
19	0.634078	1074	0.000000000000
20	0.635009	1074	0.000000000000
21	0.639665	1074	0.000000000000
22	0.642458	1074	0.000000000000
23	0.648976	1074	0.000000000000
24	0.650838	1074	0.000000000000
25	0.666667	1074	0.000000000000
26	0.656425	1074	0.000000000000
27	0.657356	1074	0.000000000000
28	0.669460	1074	0.000000000000
29	0.670391	1074	0.000000000000
30	0.674115	1074	0.000000000000
31	0.674115	1074	0.000000000000
32	0.676909	1074	0.000000000000
33	0.683426	1074	0.000000000000
34	0.683426	1074	0.000000000000
35	0.694600	1074	0.000000000000
36	0.691806	1074	0.000000000000
37	0.686220	1074	0.000000000000
38	0.687151	1074	0.000000000000
39	0.691806	1074	0.000000000000
40	0.694600	1074	0.000000000000
41	0.698324	1074	0.000000000000
42	0.702980	1074	0.000000000000
43	0.715084	1074	0.000000000000
44	0.706704	1074	0.000000000000
45	0.713222	1074	0.000000000000
46	0.702980	1074	0.000000000000
47	0.719739	1074	0.000000000000
48	0.720670	1074	0.000000000000
49	0.722533	1074	0.000000000000
50	0.730912	1074	0.000000000000
51	0.733706	1074	0.000000000000
52	0.744879	1074	0.000000000000
53	0.750466	1074	0.000000000000
54	0.758845	1074	0.000000000000
55	0.754190	1074	0.000000000000
56	0.756052	1074	0.000000000000
57	0.754190	1074	0.000000000000
58	0.761639	1074	0.000000000000
59	0.768156	1074	0.000000000000
60	0.775605	1074	0.000000000000
61	0.782123	1074	0.000000000000
62	0.784916	1074	0.000000000000
63	0.785847	1074	0.000000000000
64	0.792365	1074	0.000000000000
65	0.787709	1074	0.000000000000
66	0.795158	1074	0.000000000000
67	0.796089	1074	0.000000000000
68	0.810056	1074	0.000000000000
69	0.811918	1074	0.000000000000
70	0.810987	1074	0.000000000000
71	0.810987	1074	0.000000000000
72	0.824953	1074	0.000000000000
73	0.828678	1074	0.000000000000
74	0.839552	1072	0.000000000000
75	0.838318	1070	0.000000000000
76	0.846586	1069	0.000000000000
77	0.842549	1067	0.000000000000
78	0.838346	1064	0.000000000000
79	0.849057	1060	0.000000000000
80	0.859716	1055	0.000000000000
81	0.852133	1055	0.000000000000
82	0.855651	1053	0.000000000000
83	0.856734	1047	0.000000000000
84	0.864995	1037	0.000000000000
85	0.870029	1031	0.000000000000
86	0.886275	1020	0.000000000000
87	0.896928	1009	0.000000000000
88	0.898492	995	0.000000000000
89	0.901840	978	0.000000000000
90	0.904266	961	0.000000000000
91	0.910923	943	0.000000000000
92	0.908894	922	0.000000000000
93	0.919463	894	0.000000000000
94	0.921269	851	0.000000000000
95	0.926740	819	0.000000000000
96	0.927848	790	0.000000000000
97	0.936000	750	0.000000000000
98	0.940594	707	0.000000000000
99	0.939850	665	0.000000000000
100	0.943802	605	0.000000000000
101	0.948854	567	0.000000000000
102	0.952381	525	0.000000000000
103	0.951064	470	0.000000000000
104	0.959620	421	0.000000000000
105	0.968254	378	0.000000000000
106	0.978852	331	0.000000000000
107	0.973333	300	0.000000000000
108	0.965779	263	0.000000000000
109	0.954167	240	0.000000000000
110	0.966507	209	0.000000000000
111	0.954082	196	0.000000000000
112	0.965517	174	0.000000000000
113	0.967320	153	0.000000000000
114	0.962406	133	0.000000000000
115	0.973684	114	0.000000000000
116	0.969072	97	0.000000000000
117	0.952941	85	0.000000000000
118	0.945205	73	0.000000000000
119	0.967742	62	0.000000000000
120	0.941176	51	0.000000000010
121	0.942857	35	0.000000018365
122	0.923077	26	0.000005245209
123	0.900000	20	0.000201225281
124	0.941176	17	0.000137329102
125	0.923077	13	0.001708984375
126	0.888889	9	0.019531250000
127	0.888889	9	0.019531250000
128	0.857143	7	0.062500000000
129	0.800000	5	0.187500000000
130	1.000000	4	0.062500000000
131	1.000000	4	0.062500000000
132	1.000000	3	0.125000000000
133	1.000000	3	0.125000000000
134	1.000000	3	0.125000000000
135	1.000000	3	0.125000000000
136	1.000000	3	0.125000000000
137	1.000000	3	0.125000000000
138	1.000000	2	0.250000000000
139	1.000000	2	0.250000000000
140	1.000000	1	0.500000000000
141	1.000000	1	0.500000000000
142	1.000000	1	0.500000000000
143	1.000000	1	0.500000000000
144	1.000000	1	0.500000000000
145	1.000000	1	0.500000000000
146	1.000000	1	0.500000000000
147	1.000000	1	0.500000000000
148	1.000000	1	0.500000000000
149	1.000000	1	0.500000000000
