score	winPercentage	nGames	pVal
1	0.559696	1315	0.000008284994
2	0.557414	1315	0.000017312473
3	0.573384	1315	0.000000056707
4	0.574905	1315	0.000000030694
5	0.570342	1315	0.000000186676
6	0.583270	1315	0.000000000845
7	0.579468	1315	0.000000004526
8	0.594677	1315	0.000000000003
9	0.590875	1315	0.000000000023
10	0.593156	1315	0.000000000008
11	0.610646	1315	0.000000000000
12	0.615970	1315	0.000000000000
13	0.615209	1315	0.000000000000
14	0.614449	1315	0.000000000000
15	0.619772	1315	0.000000000000
16	0.625095	1315	0.000000000000
17	0.623574	1315	0.000000000000
18	0.631179	1315	0.000000000000
19	0.638023	1315	0.000000000000
20	0.644106	1315	0.000000000000
21	0.658555	1315	0.000000000000
22	0.651711	1315	0.000000000000
23	0.653232	1315	0.000000000000
24	0.659316	1315	0.000000000000
25	0.661597	1315	0.000000000000
26	0.662357	1315	0.000000000000
27	0.663878	1315	0.000000000000
28	0.677567	1315	0.000000000000
29	0.673764	1315	0.000000000000
30	0.682129	1315	0.000000000000
31	0.682890	1315	0.000000000000
32	0.679087	1315	0.000000000000
33	0.679848	1315	0.000000000000
34	0.677567	1315	0.000000000000
35	0.676046	1315	0.000000000000
36	0.680608	1315	0.000000000000
37	0.686692	1315	0.000000000000
38	0.693536	1315	0.000000000000
39	0.695057	1315	0.000000000000
40	0.698099	1315	0.000000000000
41	0.704183	1315	0.000000000000
42	0.704943	1315	0.000000000000
43	0.704943	1315	0.000000000000
44	0.709506	1315	0.000000000000
45	0.701901	1315	0.000000000000
46	0.713308	1315	0.000000000000
47	0.716350	1315	0.000000000000
48	0.723954	1315	0.000000000000
49	0.730798	1315	0.000000000000
50	0.729278	1315	0.000000000000
51	0.733080	1315	0.000000000000
52	0.736882	1315	0.000000000000
53	0.743726	1315	0.000000000000
54	0.746008	1315	0.000000000000
55	0.749049	1315	0.000000000000
56	0.746768	1315	0.000000000000
57	0.752091	1315	0.000000000000
58	0.765019	1315	0.000000000000
59	0.758935	1315	0.000000000000
60	0.766540	1315	0.000000000000
61	0.758935	1315	0.000000000000
62	0.765019	1315	0.000000000000
63	0.774905	1315	0.000000000000
64	0.779468	1315	0.000000000000
65	0.780228	1315	0.000000000000
66	0.780989	1315	0.000000000000
67	0.790114	1315	0.000000000000
68	0.787833	1315	0.000000000000
69	0.799240	1315	0.000000000000
70	0.796198	1315	0.000000000000
71	0.799240	1315	0.000000000000
72	0.806844	1315	0.000000000000
73	0.812785	1314	0.000000000000
74	0.811263	1314	0.000000000000
75	0.817974	1313	0.000000000000
76	0.823171	1312	0.000000000000
77	0.832189	1311	0.000000000000
78	0.838168	1310	0.000000000000
79	0.847859	1308	0.000000000000
80	0.860750	1307	0.000000000000
81	0.861090	1303	0.000000000000
82	0.873272	1302	0.000000000000
83	0.874615	1300	0.000000000000
84	0.883217	1293	0.000000000000
85	0.884914	1286	0.000000000000
86	0.883137	1275	0.000000000000
87	0.893617	1269	0.000000000000
88	0.894108	1256	0.000000000000
89	0.902262	1238	0.000000000000
90	0.900820	1220	0.000000000000
91	0.906276	1195	0.000000000000
92	0.910730	1165	0.000000000000
93	0.913234	1141	0.000000000000
94	0.915921	1118	0.000000000000
95	0.914835	1092	0.000000000000
96	0.928504	1063	0.000000000000
97	0.934761	1027	0.000000000000
98	0.937374	990	0.000000000000
99	0.943396	954	0.000000000000
100	0.944201	914	0.000000000000
101	0.942130	864	0.000000000000
102	0.948843	821	0.000000000000
103	0.951220	779	0.000000000000
104	0.945833	720	0.000000000000
105	0.953869	672	0.000000000000
106	0.948136	617	0.000000000000
107	0.952797	572	0.000000000000
108	0.957328	539	0.000000000000
109	0.955912	499	0.000000000000
110	0.963043	460	0.000000000000
111	0.959036	415	0.000000000000
112	0.949062	373	0.000000000000
113	0.943953	339	0.000000000000
114	0.957516	306	0.000000000000
115	0.945848	277	0.000000000000
116	0.945098	255	0.000000000000
117	0.950673	223	0.000000000000
118	0.957219	187	0.000000000000
119	0.975904	166	0.000000000000
120	0.972028	143	0.000000000000
121	0.991736	121	0.000000000000
122	1.000000	108	0.000000000000
123	1.000000	89	0.000000000000
124	0.985915	71	0.000000000000
125	0.983607	61	0.000000000000
126	0.980769	52	0.000000000000
127	0.955556	45	0.000000000029
128	0.970588	34	0.000000002037
129	0.965517	29	0.000000055879
130	0.961538	26	0.000000402331
131	0.954545	22	0.000005483627
132	0.950000	20	0.000020027161
133	0.928571	14	0.000915527344
134	0.923077	13	0.001708984375
135	0.909091	11	0.005859375000
136	1.000000	9	0.001953125000
137	1.000000	7	0.007812500000
138	1.000000	5	0.031250000000
139	1.000000	4	0.062500000000
140	1.000000	4	0.062500000000
141	1.000000	3	0.125000000000
142	1.000000	3	0.125000000000
143	1.000000	3	0.125000000000
144	1.000000	3	0.125000000000
145	1.000000	3	0.125000000000
146	1.000000	3	0.125000000000
147	1.000000	3	0.125000000000
148	1.000000	3	0.125000000000
149	1.000000	3	0.125000000000
150	1.000000	3	0.125000000000
151	1.000000	3	0.125000000000
152	1.000000	1	0.500000000000
153	1.000000	1	0.500000000000
154	1.000000	1	0.500000000000
155	1.000000	1	0.500000000000
156	1.000000	1	0.500000000000
157	1.000000	1	0.500000000000
158	1.000000	1	0.500000000000
159	1.000000	1	0.500000000000
160	1.000000	1	0.500000000000
161	1.000000	1	0.500000000000
162	1.000000	1	0.500000000000
163	1.000000	1	0.500000000000
164	1.000000	1	0.500000000000
165	1.000000	1	0.500000000000
166	1.000000	1	0.500000000000
167	1.000000	1	0.500000000000
168	1.000000	1	0.500000000000
