score	winPercentage	nGames	pVal
1	0.544207	1312	0.000744696138
2	0.546494	1312	0.000414814022
3	0.541921	1312	0.001302790938
4	0.545732	1312	0.000505607811
5	0.557165	1312	0.000019129156
6	0.541159	1312	0.001560831507
7	0.554878	1312	0.000038815145
8	0.544970	1312	0.000614499524
9	0.563262	1312	0.000002544948
10	0.573171	1312	0.000000063837
11	0.584604	1312	0.000000000481
12	0.582317	1312	0.000000001351
13	0.586128	1312	0.000000000238
14	0.597561	1312	0.000000000001
15	0.607470	1312	0.000000000000
16	0.604421	1312	0.000000000000
17	0.611280	1312	0.000000000000
18	0.631860	1312	0.000000000000
19	0.628049	1312	0.000000000000
20	0.627287	1312	0.000000000000
21	0.629573	1312	0.000000000000
22	0.640244	1312	0.000000000000
23	0.647866	1312	0.000000000000
24	0.656250	1312	0.000000000000
25	0.651677	1312	0.000000000000
26	0.662348	1312	0.000000000000
27	0.646341	1312	0.000000000000
28	0.658537	1312	0.000000000000
29	0.658537	1312	0.000000000000
30	0.668445	1312	0.000000000000
31	0.670732	1312	0.000000000000
32	0.664634	1312	0.000000000000
33	0.666159	1312	0.000000000000
34	0.673780	1312	0.000000000000
35	0.671494	1312	0.000000000000
36	0.685976	1312	0.000000000000
37	0.677591	1312	0.000000000000
38	0.683689	1312	0.000000000000
39	0.691311	1312	0.000000000000
40	0.682927	1312	0.000000000000
41	0.696646	1312	0.000000000000
42	0.686738	1312	0.000000000000
43	0.692835	1312	0.000000000000
44	0.692835	1312	0.000000000000
45	0.695122	1312	0.000000000000
46	0.700457	1312	0.000000000000
47	0.700457	1312	0.000000000000
48	0.698171	1312	0.000000000000
49	0.717226	1312	0.000000000000
50	0.711890	1312	0.000000000000
51	0.714939	1312	0.000000000000
52	0.719512	1312	0.000000000000
53	0.724085	1312	0.000000000000
54	0.733994	1312	0.000000000000
55	0.732470	1312	0.000000000000
56	0.743902	1312	0.000000000000
57	0.756098	1312	0.000000000000
58	0.759146	1312	0.000000000000
59	0.753049	1312	0.000000000000
60	0.766768	1312	0.000000000000
61	0.762957	1312	0.000000000000
62	0.775152	1312	0.000000000000
63	0.781250	1312	0.000000000000
64	0.786585	1312	0.000000000000
65	0.788110	1312	0.000000000000
66	0.792683	1312	0.000000000000
67	0.792683	1312	0.000000000000
68	0.797256	1312	0.000000000000
69	0.798018	1312	0.000000000000
70	0.808689	1312	0.000000000000
71	0.807165	1312	0.000000000000
72	0.810976	1312	0.000000000000
73	0.819360	1312	0.000000000000
74	0.823933	1312	0.000000000000
75	0.831555	1312	0.000000000000
76	0.819360	1312	0.000000000000
77	0.831426	1311	0.000000000000
78	0.832824	1310	0.000000000000
79	0.839695	1310	0.000000000000
80	0.838685	1308	0.000000000000
81	0.849808	1305	0.000000000000
82	0.851113	1303	0.000000000000
83	0.854071	1302	0.000000000000
84	0.852941	1292	0.000000000000
85	0.865891	1290	0.000000000000
86	0.863919	1286	0.000000000000
87	0.874608	1276	0.000000000000
88	0.889590	1268	0.000000000000
89	0.901509	1259	0.000000000000
90	0.899441	1253	0.000000000000
91	0.904839	1240	0.000000000000
92	0.909165	1222	0.000000000000
93	0.911223	1194	0.000000000000
94	0.910806	1166	0.000000000000
95	0.911092	1136	0.000000000000
96	0.925590	1102	0.000000000000
97	0.927083	1056	0.000000000000
98	0.940535	1009	0.000000000000
99	0.932150	958	0.000000000000
100	0.935378	913	0.000000000000
101	0.931073	885	0.000000000000
102	0.941736	841	0.000000000000
103	0.952866	785	0.000000000000
104	0.950535	748	0.000000000000
105	0.953010	681	0.000000000000
106	0.954474	637	0.000000000000
107	0.958974	585	0.000000000000
108	0.959410	542	0.000000000000
109	0.960825	485	0.000000000000
110	0.952273	440	0.000000000000
111	0.962687	402	0.000000000000
112	0.959016	366	0.000000000000
113	0.969697	330	0.000000000000
114	0.969178	292	0.000000000000
115	0.977186	263	0.000000000000
116	0.978632	234	0.000000000000
117	0.971014	207	0.000000000000
118	0.968085	188	0.000000000000
119	0.981250	160	0.000000000000
120	0.965753	146	0.000000000000
121	0.976378	127	0.000000000000
122	0.972727	110	0.000000000000
123	0.978947	95	0.000000000000
124	0.988095	84	0.000000000000
125	0.986111	72	0.000000000000
126	0.983871	62	0.000000000000
127	0.980769	52	0.000000000000
128	1.000000	42	0.000000000000
129	1.000000	32	0.000000000233
130	0.966667	30	0.000000028871
131	1.000000	24	0.000000059605
132	1.000000	20	0.000000953674
133	0.928571	14	0.000915527344
134	0.888889	9	0.019531250000
135	0.888889	9	0.019531250000
136	1.000000	6	0.015625000000
137	1.000000	6	0.015625000000
138	1.000000	6	0.015625000000
139	0.833333	6	0.109375000000
140	1.000000	6	0.015625000000
141	1.000000	5	0.031250000000
142	1.000000	4	0.062500000000
143	1.000000	4	0.062500000000
144	1.000000	4	0.062500000000
145	1.000000	4	0.062500000000
146	1.000000	4	0.062500000000
147	1.000000	2	0.250000000000
148	1.000000	1	0.500000000000
149	1.000000	1	0.500000000000
150	1.000000	1	0.500000000000
151	1.000000	1	0.500000000000
152	1.000000	1	0.500000000000
