score	winPercentage	nGames	pVal
1	0.537051	1309	0.003972311749
2	0.534759	1309	0.006416365474
3	0.544691	1309	0.000668118457
4	0.563025	1309	0.000002832107
5	0.569137	1309	0.000000313541
6	0.582124	1309	0.000000001535
7	0.579068	1309	0.000000005809
8	0.583652	1309	0.000000000775
9	0.591291	1309	0.000000000021
10	0.590527	1309	0.000000000031
11	0.591291	1309	0.000000000021
12	0.591291	1309	0.000000000021
13	0.609626	1309	0.000000000000
14	0.592819	1309	0.000000000010
15	0.603514	1309	0.000000000000
16	0.601986	1309	0.000000000000
17	0.617265	1309	0.000000000000
18	0.624141	1309	0.000000000000
19	0.628724	1309	0.000000000000
20	0.632544	1309	0.000000000000
21	0.631016	1309	0.000000000000
22	0.627196	1309	0.000000000000
23	0.638655	1309	0.000000000000
24	0.632544	1309	0.000000000000
25	0.640183	1309	0.000000000000
26	0.636364	1309	0.000000000000
27	0.644767	1309	0.000000000000
28	0.644003	1309	0.000000000000
29	0.644003	1309	0.000000000000
30	0.659282	1309	0.000000000000
31	0.658518	1309	0.000000000000
32	0.664629	1309	0.000000000000
33	0.664629	1309	0.000000000000
34	0.663102	1309	0.000000000000
35	0.666921	1309	0.000000000000
36	0.674561	1309	0.000000000000
37	0.671505	1309	0.000000000000
38	0.688312	1309	0.000000000000
39	0.683728	1309	0.000000000000
40	0.694423	1309	0.000000000000
41	0.695951	1309	0.000000000000
42	0.694423	1309	0.000000000000
43	0.705882	1309	0.000000000000
44	0.713522	1309	0.000000000000
45	0.703591	1309	0.000000000000
46	0.704354	1309	0.000000000000
47	0.707410	1309	0.000000000000
48	0.699007	1309	0.000000000000
49	0.709702	1309	0.000000000000
50	0.705118	1309	0.000000000000
51	0.705882	1309	0.000000000000
52	0.704354	1309	0.000000000000
53	0.707410	1309	0.000000000000
54	0.712758	1309	0.000000000000
55	0.717341	1309	0.000000000000
56	0.720397	1309	0.000000000000
57	0.723453	1309	0.000000000000
58	0.724981	1309	0.000000000000
59	0.734148	1309	0.000000000000
60	0.735676	1309	0.000000000000
61	0.740260	1309	0.000000000000
62	0.744079	1309	0.000000000000
63	0.750955	1309	0.000000000000
64	0.760122	1309	0.000000000000
65	0.748663	1309	0.000000000000
66	0.764706	1309	0.000000000000
67	0.768526	1309	0.000000000000
68	0.773873	1309	0.000000000000
69	0.780749	1309	0.000000000000
70	0.775401	1309	0.000000000000
71	0.776165	1309	0.000000000000
72	0.780749	1309	0.000000000000
73	0.788388	1309	0.000000000000
74	0.802139	1309	0.000000000000
75	0.805959	1309	0.000000000000
76	0.815126	1309	0.000000000000
77	0.813598	1309	0.000000000000
78	0.822765	1309	0.000000000000
79	0.825821	1309	0.000000000000
80	0.834225	1309	0.000000000000
81	0.837156	1308	0.000000000000
82	0.842508	1308	0.000000000000
83	0.841622	1307	0.000000000000
84	0.851568	1307	0.000000000000
85	0.841622	1307	0.000000000000
86	0.852107	1305	0.000000000000
87	0.848160	1304	0.000000000000
88	0.846805	1299	0.000000000000
89	0.852941	1292	0.000000000000
90	0.851708	1288	0.000000000000
91	0.853125	1280	0.000000000000
92	0.863994	1272	0.000000000000
93	0.867194	1265	0.000000000000
94	0.868526	1255	0.000000000000
95	0.876911	1243	0.000000000000
96	0.883265	1225	0.000000000000
97	0.890547	1206	0.000000000000
98	0.894515	1185	0.000000000000
99	0.896462	1159	0.000000000000
100	0.903169	1136	0.000000000000
101	0.901890	1111	0.000000000000
102	0.919192	1089	0.000000000000
103	0.918504	1043	0.000000000000
104	0.917078	1013	0.000000000000
105	0.933470	977	0.000000000000
106	0.932609	920	0.000000000000
107	0.945205	876	0.000000000000
108	0.943305	829	0.000000000000
109	0.955864	793	0.000000000000
110	0.954918	732	0.000000000000
111	0.958944	682	0.000000000000
112	0.973561	643	0.000000000000
113	0.965096	573	0.000000000000
114	0.969639	527	0.000000000000
115	0.967010	485	0.000000000000
116	0.970455	440	0.000000000000
117	0.972362	398	0.000000000000
118	0.971989	357	0.000000000000
119	0.981250	320	0.000000000000
120	0.972125	287	0.000000000000
121	0.984127	252	0.000000000000
122	0.981818	220	0.000000000000
123	0.983871	186	0.000000000000
124	0.967949	156	0.000000000000
125	0.985816	141	0.000000000000
126	0.982906	117	0.000000000000
127	0.990476	105	0.000000000000
128	1.000000	89	0.000000000000
129	0.986842	76	0.000000000000
130	0.967213	61	0.000000000000
131	0.980000	50	0.000000000000
132	0.954545	44	0.000000000056
133	0.944444	36	0.000000009706
134	0.966667	30	0.000000028871
135	0.962963	27	0.000000208616
136	0.954545	22	0.000005483627
137	0.947368	19	0.000038146973
138	0.923077	13	0.001708984375
139	0.916667	12	0.003173828125
140	1.000000	10	0.000976562500
141	1.000000	7	0.007812500000
142	1.000000	6	0.015625000000
143	1.000000	3	0.125000000000
144	1.000000	2	0.250000000000
145	1.000000	1	0.500000000000
146	1.000000	1	0.500000000000
147	1.000000	1	0.500000000000
148	1.000000	1	0.500000000000
149	1.000000	1	0.500000000000
